,id,redshift,mass,simulation,snap,ax,rot
0,tSZ_sim=D22_snap=088_mass=15.06_reds=0.03_ax=y_rot=270,0.03,15.06,D22,088,y,270
0,tSZ_sim=D17_snap=044_mass=13.81_reds=0.89_ax=x_rot=90,0.89,13.81,D17,044,x,90
0,tSZ_sim=D8_snap=044_mass=13.58_reds=0.89_ax=x_rot=270,0.89,13.58,D8,044,x,270
0,tSZ_sim=D19_snap=040_mass=14.54_reds=1.05_ax=x_rot=270,1.05,14.54,D19,040,x,270
0,tSZ_sim=D10_snap=068_mass=14.85_reds=0.31_ax=z_rot=180,0.31,14.85,D10,068,z,180
0,tSZ_sim=D3_snap=040_mass=13.89_reds=1.05_ax=y_rot=90,1.05,13.89,D3,040,y,90
0,tSZ_sim=D7_snap=056_mass=14.48_reds=0.55_ax=y_rot=270,0.55,14.48,D7,056,y,270
0,tSZ_sim=D27_snap=088_mass=14.98_reds=0.03_ax=y_rot=0,0.03,14.98,D27,088,y,0
0,tSZ_sim=D13_snap=076_mass=14.50_reds=0.19_ax=y_rot=90,0.19,14.5,D13,076,y,90
0,tSZ_sim=D22_snap=088_mass=15.06_reds=0.03_ax=z_rot=0,0.03,15.06,D22,088,z,0
0,tSZ_sim=D11_snap=044_mass=14.06_reds=0.89_ax=y_rot=270,0.89,14.06,D11,044,y,270
0,tSZ_sim=D6_snap=084_mass=14.81_reds=0.08_ax=z_rot=90,0.08,14.81,D6,084,z,90
0,tSZ_sim=D22_snap=060_mass=14.96_reds=0.46_ax=z_rot=90,0.46,14.96,D22,060,z,90
0,tSZ_sim=D2_snap=036_mass=13.69_reds=1.48_ax=y_rot=270,1.48,13.69,D2,036,y,270
0,tSZ_sim=D22_snap=068_mass=15.07_reds=0.31_ax=z_rot=0,0.31,15.07,D22,068,z,0
0,tSZ_sim=D18_snap=052_mass=14.44_reds=0.65_ax=z_rot=90,0.65,14.44,D18,052,z,90
0,tSZ_sim=D9_snap=080_mass=13.83_reds=0.13_ax=z_rot=0,0.13,13.83,D9,080,z,0
0,tSZ_sim=D17_snap=068_mass=14.13_reds=0.31_ax=z_rot=0,0.31,14.13,D17,068,z,0
0,tSZ_sim=D14_snap=048_mass=14.57_reds=0.76_ax=x_rot=270,0.76,14.57,D14,048,x,270
0,tSZ_sim=D4_snap=080_mass=14.16_reds=0.13_ax=z_rot=90,0.13,14.16,D4,080,z,90
0,tSZ_sim=D2_snap=088_mass=14.36_reds=0.03_ax=x_rot=270,0.03,14.36,D2,088,x,270
0,tSZ_sim=D18_snap=088_mass=14.74_reds=0.03_ax=y_rot=90,0.03,14.74,D18,088,y,90
0,tSZ_sim=D8_snap=076_mass=14.25_reds=0.19_ax=y_rot=270,0.19,14.25,D8,076,y,270
0,tSZ_sim=D9_snap=076_mass=13.86_reds=0.19_ax=y_rot=180,0.19,13.86,D9,076,y,180
0,tSZ_sim=D1_snap=084_mass=14.98_reds=0.08_ax=z_rot=90,0.08,14.98,D1,084,z,90
0,tSZ_sim=D11_snap=060_mass=14.70_reds=0.46_ax=y_rot=180,0.46,14.7,D11,060,y,180
0,tSZ_sim=D1_snap=064_mass=14.89_reds=0.39_ax=x_rot=270,0.39,14.89,D1,064,x,270
0,tSZ_sim=D21_snap=041_mass=14.37_reds=1.00_ax=x_rot=90,1.0,14.37,D21,041,x,90
0,tSZ_sim=D26_snap=036_mass=13.73_reds=1.48_ax=x_rot=180,1.48,13.73,D26,036,x,180
0,tSZ_sim=D27_snap=076_mass=14.78_reds=0.19_ax=y_rot=180,0.19,14.78,D27,076,y,180
0,tSZ_sim=D3_snap=068_mass=14.49_reds=0.31_ax=y_rot=0,0.31,14.49,D3,068,y,0
0,tSZ_sim=D18_snap=088_mass=14.74_reds=0.03_ax=z_rot=90,0.03,14.74,D18,088,z,90
0,tSZ_sim=D15_snap=044_mass=14.30_reds=0.89_ax=x_rot=0,0.89,14.3,D15,044,x,0
0,tSZ_sim=D17_snap=056_mass=14.22_reds=0.55_ax=z_rot=180,0.55,14.22,D17,056,z,180
0,tSZ_sim=D17_snap=076_mass=14.67_reds=0.19_ax=y_rot=0,0.19,14.67,D17,076,y,0
0,tSZ_sim=D16_snap=080_mass=14.94_reds=0.13_ax=x_rot=90,0.13,14.94,D16,080,x,90
0,tSZ_sim=D18_snap=056_mass=14.44_reds=0.55_ax=y_rot=270,0.55,14.44,D18,056,y,270
0,tSZ_sim=D16_snap=036_mass=13.85_reds=1.48_ax=z_rot=0,1.48,13.85,D16,036,z,0
0,tSZ_sim=D6_snap=088_mass=14.83_reds=0.03_ax=x_rot=90,0.03,14.83,D6,088,x,90
0,tSZ_sim=D7_snap=032_mass=13.76_reds=2.01_ax=y_rot=270,2.01,13.76,D7,032,y,270
0,tSZ_sim=D20_snap=064_mass=14.66_reds=0.38_ax=z_rot=90,0.38,14.66,D20,064,z,90
0,tSZ_sim=D11_snap=040_mass=13.89_reds=1.05_ax=z_rot=180,1.05,13.89,D11,040,z,180
0,tSZ_sim=D11_snap=048_mass=13.95_reds=0.76_ax=z_rot=180,0.76,13.95,D11,048,z,180
0,tSZ_sim=D3_snap=032_mass=13.39_reds=2.01_ax=y_rot=180,2.01,13.39,D3,032,y,180
0,tSZ_sim=D9_snap=048_mass=13.63_reds=0.76_ax=x_rot=90,0.76,13.63,D9,048,x,90
0,tSZ_sim=D25_snap=072_mass=14.23_reds=0.25_ax=x_rot=270,0.25,14.23,D25,072,x,270
0,tSZ_sim=D3_snap=036_mass=13.78_reds=1.48_ax=y_rot=90,1.48,13.78,D3,036,y,90
0,tSZ_sim=D29_snap=048_mass=14.39_reds=0.76_ax=z_rot=180,0.76,14.39,D29,048,z,180
0,tSZ_sim=D1_snap=068_mass=14.83_reds=0.31_ax=y_rot=90,0.31,14.83,D1,068,y,90
0,tSZ_sim=D11_snap=040_mass=13.89_reds=1.05_ax=y_rot=90,1.05,13.89,D11,040,y,90
0,tSZ_sim=D5_snap=080_mass=13.79_reds=0.13_ax=z_rot=90,0.13,13.79,D5,080,z,90
0,tSZ_sim=D13_snap=041_mass=13.95_reds=1.00_ax=y_rot=180,1.0,13.95,D13,041,y,180
0,tSZ_sim=D11_snap=072_mass=14.71_reds=0.25_ax=x_rot=180,0.25,14.71,D11,072,x,180
0,tSZ_sim=D19_snap=064_mass=14.69_reds=0.39_ax=z_rot=180,0.39,14.69,D19,064,z,180
0,tSZ_sim=D5_snap=041_mass=13.51_reds=1.00_ax=x_rot=270,1.0,13.51,D5,041,x,270
0,tSZ_sim=D19_snap=084_mass=14.88_reds=0.08_ax=z_rot=90,0.08,14.88,D19,084,z,90
0,tSZ_sim=D13_snap=072_mass=14.54_reds=0.25_ax=x_rot=180,0.25,14.54,D13,072,x,180
0,tSZ_sim=D28_snap=084_mass=14.79_reds=0.08_ax=x_rot=180,0.08,14.79,D28,084,x,180
0,tSZ_sim=D8_snap=068_mass=14.28_reds=0.31_ax=y_rot=0,0.31,14.28,D8,068,y,0
0,tSZ_sim=D17_snap=032_mass=13.80_reds=2.01_ax=x_rot=0,2.01,13.8,D17,032,x,0
0,tSZ_sim=D23_snap=032_mass=13.52_reds=2.01_ax=z_rot=90,2.01,13.52,D23,032,z,90
0,tSZ_sim=D17_snap=068_mass=14.13_reds=0.31_ax=y_rot=270,0.31,14.13,D17,068,y,270
0,tSZ_sim=D24_snap=041_mass=14.38_reds=1.00_ax=x_rot=0,1.0,14.38,D24,041,x,0
0,tSZ_sim=D4_snap=040_mass=13.36_reds=1.05_ax=z_rot=90,1.05,13.36,D4,040,z,90
0,tSZ_sim=D19_snap=056_mass=14.72_reds=0.55_ax=x_rot=90,0.55,14.72,D19,056,x,90
0,tSZ_sim=D20_snap=064_mass=14.66_reds=0.38_ax=x_rot=0,0.38,14.66,D20,064,x,0
0,tSZ_sim=D5_snap=056_mass=13.70_reds=0.55_ax=y_rot=0,0.55,13.7,D5,056,y,0
0,tSZ_sim=D8_snap=060_mass=14.03_reds=0.46_ax=z_rot=0,0.46,14.03,D8,060,z,0
0,tSZ_sim=D8_snap=068_mass=14.28_reds=0.31_ax=x_rot=180,0.31,14.28,D8,068,x,180
0,tSZ_sim=D8_snap=076_mass=14.25_reds=0.19_ax=x_rot=180,0.19,14.25,D8,076,x,180
0,tSZ_sim=D6_snap=056_mass=14.48_reds=0.55_ax=y_rot=270,0.55,14.48,D6,056,y,270
0,tSZ_sim=D11_snap=056_mass=14.40_reds=0.55_ax=z_rot=0,0.55,14.4,D11,056,z,0
0,tSZ_sim=D8_snap=064_mass=14.15_reds=0.38_ax=x_rot=90,0.38,14.15,D8,064,x,90
0,tSZ_sim=D29_snap=036_mass=13.51_reds=1.48_ax=z_rot=90,1.48,13.51,D29,036,z,90
0,tSZ_sim=D10_snap=044_mass=14.39_reds=0.89_ax=y_rot=180,0.89,14.39,D10,044,y,180
0,tSZ_sim=D1_snap=044_mass=14.14_reds=0.89_ax=y_rot=0,0.89,14.14,D1,044,y,0
0,tSZ_sim=D27_snap=084_mass=15.00_reds=0.08_ax=y_rot=0,0.08,15.0,D27,084,y,0
0,tSZ_sim=D6_snap=064_mass=14.57_reds=0.39_ax=y_rot=270,0.39,14.57,D6,064,y,270
0,tSZ_sim=D29_snap=032_mass=13.55_reds=2.01_ax=x_rot=90,2.01,13.55,D29,032,x,90
0,tSZ_sim=D1_snap=044_mass=14.14_reds=0.89_ax=z_rot=270,0.89,14.14,D1,044,z,270
0,tSZ_sim=D26_snap=041_mass=14.57_reds=1.00_ax=y_rot=0,1.0,14.57,D26,041,y,0
0,tSZ_sim=D7_snap=056_mass=14.48_reds=0.55_ax=z_rot=180,0.55,14.48,D7,056,z,180
0,tSZ_sim=D8_snap=036_mass=13.79_reds=1.48_ax=y_rot=0,1.48,13.79,D8,036,y,0
0,tSZ_sim=D26_snap=056_mass=14.69_reds=0.55_ax=x_rot=90,0.55,14.69,D26,056,x,90
0,tSZ_sim=D28_snap=084_mass=14.79_reds=0.08_ax=z_rot=270,0.08,14.79,D28,084,z,270
0,tSZ_sim=D25_snap=076_mass=14.59_reds=0.19_ax=z_rot=0,0.19,14.59,D25,076,z,0
0,tSZ_sim=D4_snap=048_mass=13.87_reds=0.76_ax=y_rot=0,0.76,13.87,D4,048,y,0
0,tSZ_sim=D29_snap=056_mass=14.51_reds=0.55_ax=y_rot=270,0.55,14.51,D29,056,y,270
0,tSZ_sim=D18_snap=041_mass=14.30_reds=1.00_ax=y_rot=0,1.0,14.3,D18,041,y,0
0,tSZ_sim=D19_snap=041_mass=14.59_reds=1.00_ax=x_rot=180,1.0,14.59,D19,041,x,180
0,tSZ_sim=D3_snap=076_mass=14.54_reds=0.19_ax=z_rot=180,0.19,14.54,D3,076,z,180
0,tSZ_sim=D7_snap=040_mass=14.01_reds=1.05_ax=x_rot=180,1.05,14.01,D7,040,x,180
0,tSZ_sim=D22_snap=056_mass=15.02_reds=0.55_ax=x_rot=0,0.55,15.02,D22,056,x,0
0,tSZ_sim=D28_snap=048_mass=14.01_reds=0.76_ax=x_rot=180,0.76,14.01,D28,048,x,180
0,tSZ_sim=D28_snap=044_mass=13.92_reds=0.89_ax=x_rot=270,0.89,13.92,D28,044,x,270
0,tSZ_sim=D13_snap=036_mass=13.68_reds=1.48_ax=y_rot=270,1.48,13.68,D13,036,y,270
0,tSZ_sim=D4_snap=052_mass=14.01_reds=0.65_ax=z_rot=0,0.65,14.01,D4,052,z,0
0,tSZ_sim=D12_snap=080_mass=14.81_reds=0.13_ax=y_rot=270,0.13,14.81,D12,080,y,270
0,tSZ_sim=D2_snap=036_mass=13.69_reds=1.48_ax=x_rot=180,1.48,13.69,D2,036,x,180
0,tSZ_sim=D1_snap=036_mass=13.63_reds=1.48_ax=x_rot=90,1.48,13.63,D1,036,x,90
0,tSZ_sim=D29_snap=068_mass=14.67_reds=0.31_ax=x_rot=180,0.31,14.67,D29,068,x,180
0,tSZ_sim=D18_snap=084_mass=14.73_reds=0.08_ax=z_rot=0,0.08,14.73,D18,084,z,0
0,tSZ_sim=D9_snap=064_mass=13.74_reds=0.38_ax=y_rot=270,0.38,13.74,D9,064,y,270
0,tSZ_sim=D13_snap=036_mass=13.68_reds=1.48_ax=x_rot=180,1.48,13.68,D13,036,x,180
0,tSZ_sim=D16_snap=040_mass=14.52_reds=1.05_ax=x_rot=0,1.05,14.52,D16,040,x,0
0,tSZ_sim=D12_snap=044_mass=14.26_reds=0.89_ax=x_rot=270,0.89,14.26,D12,044,x,270
0,tSZ_sim=D3_snap=044_mass=14.13_reds=0.89_ax=y_rot=0,0.89,14.13,D3,044,y,0
0,tSZ_sim=D14_snap=080_mass=14.86_reds=0.13_ax=x_rot=0,0.13,14.86,D14,080,x,0
0,tSZ_sim=D7_snap=064_mass=14.90_reds=0.39_ax=y_rot=180,0.39,14.9,D7,064,y,180
0,tSZ_sim=D10_snap=044_mass=14.39_reds=0.89_ax=z_rot=270,0.89,14.39,D10,044,z,270
0,tSZ_sim=D28_snap=072_mass=14.96_reds=0.25_ax=z_rot=0,0.25,14.96,D28,072,z,0
0,tSZ_sim=D11_snap=076_mass=14.69_reds=0.19_ax=x_rot=180,0.19,14.69,D11,076,x,180
0,tSZ_sim=D2_snap=080_mass=14.37_reds=0.13_ax=x_rot=180,0.13,14.37,D2,080,x,180
0,tSZ_sim=D13_snap=076_mass=14.50_reds=0.19_ax=x_rot=0,0.19,14.5,D13,076,x,0
0,tSZ_sim=D21_snap=060_mass=14.52_reds=0.46_ax=y_rot=90,0.46,14.52,D21,060,y,90
0,tSZ_sim=D7_snap=052_mass=14.38_reds=0.65_ax=z_rot=270,0.65,14.38,D7,052,z,270
0,tSZ_sim=D7_snap=064_mass=14.90_reds=0.39_ax=y_rot=0,0.39,14.9,D7,064,y,0
0,tSZ_sim=D18_snap=080_mass=14.71_reds=0.13_ax=x_rot=180,0.13,14.71,D18,080,x,180
0,tSZ_sim=D19_snap=056_mass=14.72_reds=0.55_ax=x_rot=270,0.55,14.72,D19,056,x,270
0,tSZ_sim=D10_snap=036_mass=14.05_reds=1.48_ax=z_rot=0,1.48,14.05,D10,036,z,0
0,tSZ_sim=D15_snap=056_mass=14.65_reds=0.55_ax=z_rot=180,0.55,14.65,D15,056,z,180
0,tSZ_sim=D4_snap=064_mass=14.08_reds=0.38_ax=y_rot=90,0.38,14.08,D4,064,y,90
0,tSZ_sim=D26_snap=076_mass=14.77_reds=0.19_ax=x_rot=270,0.19,14.77,D26,076,x,270
0,tSZ_sim=D11_snap=032_mass=13.52_reds=2.01_ax=x_rot=90,2.01,13.52,D11,032,x,90
0,tSZ_sim=D24_snap=044_mass=14.73_reds=0.89_ax=z_rot=0,0.89,14.73,D24,044,z,0
0,tSZ_sim=D13_snap=084_mass=14.55_reds=0.08_ax=y_rot=0,0.08,14.55,D13,084,y,0
0,tSZ_sim=D4_snap=048_mass=13.87_reds=0.76_ax=x_rot=270,0.76,13.87,D4,048,x,270
0,tSZ_sim=D12_snap=048_mass=14.20_reds=0.76_ax=z_rot=90,0.76,14.2,D12,048,z,90
0,tSZ_sim=D19_snap=076_mass=14.79_reds=0.19_ax=z_rot=90,0.19,14.79,D19,076,z,90
0,tSZ_sim=D18_snap=080_mass=14.71_reds=0.13_ax=z_rot=0,0.13,14.71,D18,080,z,0
0,tSZ_sim=D3_snap=076_mass=14.54_reds=0.19_ax=x_rot=90,0.19,14.54,D3,076,x,90
0,tSZ_sim=D10_snap=064_mass=14.87_reds=0.39_ax=x_rot=270,0.39,14.87,D10,064,x,270
0,tSZ_sim=D29_snap=041_mass=14.12_reds=1.00_ax=y_rot=0,1.0,14.12,D29,041,y,0
0,tSZ_sim=D24_snap=072_mass=14.88_reds=0.25_ax=y_rot=270,0.25,14.88,D24,072,y,270
0,tSZ_sim=D4_snap=088_mass=14.34_reds=0.03_ax=y_rot=90,0.03,14.34,D4,088,y,90
0,tSZ_sim=D8_snap=084_mass=14.31_reds=0.08_ax=x_rot=180,0.08,14.31,D8,084,x,180
0,tSZ_sim=D1_snap=048_mass=14.43_reds=0.76_ax=y_rot=90,0.76,14.43,D1,048,y,90
0,tSZ_sim=D16_snap=044_mass=14.62_reds=0.89_ax=y_rot=90,0.89,14.62,D16,044,y,90
0,tSZ_sim=D5_snap=072_mass=13.89_reds=0.25_ax=x_rot=270,0.25,13.89,D5,072,x,270
0,tSZ_sim=D13_snap=076_mass=14.50_reds=0.19_ax=y_rot=0,0.19,14.5,D13,076,y,0
0,tSZ_sim=D14_snap=080_mass=14.86_reds=0.13_ax=x_rot=180,0.13,14.86,D14,080,x,180
0,tSZ_sim=D10_snap=068_mass=14.85_reds=0.31_ax=z_rot=270,0.31,14.85,D10,068,z,270
0,tSZ_sim=D17_snap=068_mass=14.13_reds=0.31_ax=z_rot=180,0.31,14.13,D17,068,z,180
0,tSZ_sim=D14_snap=076_mass=14.88_reds=0.19_ax=x_rot=0,0.19,14.88,D14,076,x,0
0,tSZ_sim=D6_snap=060_mass=14.50_reds=0.46_ax=z_rot=90,0.46,14.5,D6,060,z,90
0,tSZ_sim=D3_snap=041_mass=13.97_reds=1.00_ax=y_rot=270,1.0,13.97,D3,041,y,270
0,tSZ_sim=D18_snap=060_mass=14.39_reds=0.46_ax=x_rot=270,0.46,14.39,D18,060,x,270
0,tSZ_sim=D23_snap=044_mass=13.77_reds=0.89_ax=y_rot=270,0.89,13.77,D23,044,y,270
0,tSZ_sim=D18_snap=048_mass=14.26_reds=0.76_ax=x_rot=270,0.76,14.26,D18,048,x,270
0,tSZ_sim=D25_snap=040_mass=13.50_reds=1.05_ax=y_rot=180,1.05,13.5,D25,040,y,180
0,tSZ_sim=D8_snap=084_mass=14.31_reds=0.08_ax=y_rot=90,0.08,14.31,D8,084,y,90
0,tSZ_sim=D11_snap=076_mass=14.69_reds=0.19_ax=y_rot=0,0.19,14.69,D11,076,y,0
0,tSZ_sim=D23_snap=068_mass=14.61_reds=0.31_ax=z_rot=0,0.31,14.61,D23,068,z,0
0,tSZ_sim=D7_snap=068_mass=14.82_reds=0.31_ax=z_rot=0,0.31,14.82,D7,068,z,0
0,tSZ_sim=D27_snap=088_mass=14.98_reds=0.03_ax=z_rot=0,0.03,14.98,D27,088,z,0
0,tSZ_sim=D4_snap=041_mass=13.37_reds=1.00_ax=z_rot=0,1.0,13.37,D4,041,z,0
0,tSZ_sim=D2_snap=060_mass=14.20_reds=0.46_ax=z_rot=90,0.46,14.2,D2,060,z,90
0,tSZ_sim=D17_snap=080_mass=14.92_reds=0.13_ax=z_rot=180,0.13,14.92,D17,080,z,180
0,tSZ_sim=D26_snap=036_mass=13.73_reds=1.48_ax=z_rot=270,1.48,13.73,D26,036,z,270
0,tSZ_sim=D22_snap=036_mass=14.16_reds=1.48_ax=z_rot=180,1.48,14.16,D22,036,z,180
0,tSZ_sim=D24_snap=088_mass=14.90_reds=0.03_ax=z_rot=270,0.03,14.9,D24,088,z,270
0,tSZ_sim=D9_snap=056_mass=13.65_reds=0.55_ax=y_rot=180,0.55,13.65,D9,056,y,180
0,tSZ_sim=D22_snap=044_mass=14.34_reds=0.89_ax=y_rot=0,0.89,14.34,D22,044,y,0
0,tSZ_sim=D19_snap=044_mass=14.63_reds=0.89_ax=x_rot=270,0.89,14.63,D19,044,x,270
0,tSZ_sim=D4_snap=076_mass=14.16_reds=0.19_ax=y_rot=270,0.19,14.16,D4,076,y,270
0,tSZ_sim=D14_snap=068_mass=14.92_reds=0.31_ax=z_rot=90,0.31,14.92,D14,068,z,90
0,tSZ_sim=D12_snap=032_mass=13.75_reds=2.00_ax=x_rot=90,2.0,13.75,D12,032,x,90
0,tSZ_sim=D26_snap=048_mass=14.57_reds=0.76_ax=x_rot=90,0.76,14.57,D26,048,x,90
0,tSZ_sim=D9_snap=088_mass=13.83_reds=0.03_ax=y_rot=180,0.03,13.83,D9,088,y,180
0,tSZ_sim=D16_snap=052_mass=14.74_reds=0.65_ax=x_rot=270,0.65,14.74,D16,052,x,270
0,tSZ_sim=D28_snap=052_mass=14.02_reds=0.65_ax=z_rot=90,0.65,14.02,D28,052,z,90
0,tSZ_sim=D15_snap=080_mass=14.80_reds=0.13_ax=z_rot=90,0.13,14.8,D15,080,z,90
0,tSZ_sim=D27_snap=040_mass=14.21_reds=1.05_ax=x_rot=90,1.05,14.21,D27,040,x,90
0,tSZ_sim=D16_snap=084_mass=15.05_reds=0.08_ax=y_rot=90,0.08,15.05,D16,084,y,90
0,tSZ_sim=D7_snap=040_mass=14.01_reds=1.05_ax=z_rot=0,1.05,14.01,D7,040,z,0
0,tSZ_sim=D4_snap=048_mass=13.87_reds=0.76_ax=z_rot=180,0.76,13.87,D4,048,z,180
0,tSZ_sim=D15_snap=072_mass=14.84_reds=0.25_ax=z_rot=180,0.25,14.84,D15,072,z,180
0,tSZ_sim=D16_snap=040_mass=14.52_reds=1.05_ax=x_rot=180,1.05,14.52,D16,040,x,180
0,tSZ_sim=D18_snap=068_mass=14.75_reds=0.31_ax=y_rot=270,0.31,14.75,D18,068,y,270
0,tSZ_sim=D24_snap=032_mass=13.84_reds=2.01_ax=y_rot=180,2.01,13.84,D24,032,y,180
0,tSZ_sim=D22_snap=080_mass=15.04_reds=0.13_ax=z_rot=0,0.13,15.04,D22,080,z,0
0,tSZ_sim=D4_snap=052_mass=14.01_reds=0.65_ax=y_rot=180,0.65,14.01,D4,052,y,180
0,tSZ_sim=D26_snap=080_mass=14.86_reds=0.13_ax=x_rot=180,0.13,14.86,D26,080,x,180
0,tSZ_sim=D13_snap=044_mass=13.77_reds=0.89_ax=y_rot=90,0.89,13.77,D13,044,y,90
0,tSZ_sim=D27_snap=084_mass=15.00_reds=0.08_ax=z_rot=270,0.08,15.0,D27,084,z,270
0,tSZ_sim=D3_snap=041_mass=13.97_reds=1.00_ax=y_rot=180,1.0,13.97,D3,041,y,180
0,tSZ_sim=D25_snap=056_mass=14.25_reds=0.55_ax=y_rot=90,0.55,14.25,D25,056,y,90
0,tSZ_sim=D1_snap=040_mass=14.27_reds=1.05_ax=z_rot=90,1.05,14.27,D1,040,z,90
0,tSZ_sim=D7_snap=064_mass=14.90_reds=0.39_ax=x_rot=0,0.39,14.9,D7,064,x,0
0,tSZ_sim=D23_snap=088_mass=14.84_reds=0.03_ax=y_rot=90,0.03,14.84,D23,088,y,90
0,tSZ_sim=D2_snap=060_mass=14.20_reds=0.46_ax=x_rot=270,0.46,14.2,D2,060,x,270
0,tSZ_sim=D1_snap=041_mass=14.22_reds=1.00_ax=y_rot=180,1.0,14.22,D1,041,y,180
0,tSZ_sim=D9_snap=060_mass=13.73_reds=0.46_ax=z_rot=180,0.46,13.73,D9,060,z,180
0,tSZ_sim=D6_snap=056_mass=14.48_reds=0.55_ax=z_rot=0,0.55,14.48,D6,056,z,0
0,tSZ_sim=D6_snap=040_mass=14.10_reds=1.05_ax=y_rot=180,1.05,14.1,D6,040,y,180
0,tSZ_sim=D19_snap=084_mass=14.88_reds=0.08_ax=z_rot=180,0.08,14.88,D19,084,z,180
0,tSZ_sim=D15_snap=068_mass=14.90_reds=0.31_ax=z_rot=90,0.31,14.9,D15,068,z,90
0,tSZ_sim=D22_snap=041_mass=14.32_reds=1.00_ax=z_rot=270,1.0,14.32,D22,041,z,270
0,tSZ_sim=D8_snap=060_mass=14.03_reds=0.46_ax=z_rot=90,0.46,14.03,D8,060,z,90
0,tSZ_sim=D17_snap=052_mass=14.25_reds=0.65_ax=y_rot=0,0.65,14.25,D17,052,y,0
0,tSZ_sim=D28_snap=056_mass=14.21_reds=0.55_ax=x_rot=0,0.55,14.21,D28,056,x,0
0,tSZ_sim=D22_snap=041_mass=14.32_reds=1.00_ax=z_rot=90,1.0,14.32,D22,041,z,90
0,tSZ_sim=D29_snap=044_mass=14.22_reds=0.89_ax=y_rot=0,0.89,14.22,D29,044,y,0
0,tSZ_sim=D16_snap=044_mass=14.62_reds=0.89_ax=y_rot=270,0.89,14.62,D16,044,y,270
0,tSZ_sim=D2_snap=076_mass=14.31_reds=0.19_ax=y_rot=270,0.19,14.31,D2,076,y,270
0,tSZ_sim=D9_snap=044_mass=13.61_reds=0.89_ax=x_rot=0,0.89,13.61,D9,044,x,0
0,tSZ_sim=D21_snap=060_mass=14.52_reds=0.46_ax=z_rot=0,0.46,14.52,D21,060,z,0
0,tSZ_sim=D28_snap=060_mass=14.44_reds=0.46_ax=y_rot=270,0.46,14.44,D28,060,y,270
0,tSZ_sim=D11_snap=084_mass=14.76_reds=0.08_ax=x_rot=180,0.08,14.76,D11,084,x,180
0,tSZ_sim=D23_snap=040_mass=13.98_reds=1.05_ax=y_rot=0,1.05,13.98,D23,040,y,0
0,tSZ_sim=D27_snap=044_mass=14.28_reds=0.89_ax=y_rot=180,0.89,14.28,D27,044,y,180
0,tSZ_sim=D26_snap=032_mass=13.66_reds=2.01_ax=x_rot=0,2.01,13.66,D26,032,x,0
0,tSZ_sim=D29_snap=044_mass=14.22_reds=0.89_ax=y_rot=180,0.89,14.22,D29,044,y,180
0,tSZ_sim=D1_snap=060_mass=14.75_reds=0.46_ax=y_rot=0,0.46,14.75,D1,060,y,0
0,tSZ_sim=D15_snap=072_mass=14.84_reds=0.25_ax=y_rot=0,0.25,14.84,D15,072,y,0
0,tSZ_sim=D27_snap=052_mass=14.56_reds=0.65_ax=x_rot=270,0.65,14.56,D27,052,x,270
0,tSZ_sim=D13_snap=088_mass=14.84_reds=0.03_ax=x_rot=0,0.03,14.84,D13,088,x,0
0,tSZ_sim=D11_snap=052_mass=14.20_reds=0.65_ax=x_rot=270,0.65,14.2,D11,052,x,270
0,tSZ_sim=D7_snap=068_mass=14.82_reds=0.31_ax=y_rot=270,0.31,14.82,D7,068,y,270
0,tSZ_sim=D17_snap=080_mass=14.92_reds=0.13_ax=y_rot=180,0.13,14.92,D17,080,y,180
0,tSZ_sim=D16_snap=068_mass=14.84_reds=0.31_ax=x_rot=90,0.31,14.84,D16,068,x,90
0,tSZ_sim=D10_snap=072_mass=14.75_reds=0.25_ax=y_rot=270,0.25,14.75,D10,072,y,270
0,tSZ_sim=D1_snap=048_mass=14.43_reds=0.76_ax=z_rot=90,0.76,14.43,D1,048,z,90
0,tSZ_sim=D17_snap=060_mass=14.09_reds=0.46_ax=z_rot=270,0.46,14.09,D17,060,z,270
0,tSZ_sim=D15_snap=076_mass=14.78_reds=0.19_ax=y_rot=0,0.19,14.78,D15,076,y,0
0,tSZ_sim=D20_snap=041_mass=14.23_reds=1.00_ax=x_rot=0,1.0,14.23,D20,041,x,0
0,tSZ_sim=D4_snap=076_mass=14.16_reds=0.19_ax=x_rot=180,0.19,14.16,D4,076,x,180
0,tSZ_sim=D4_snap=064_mass=14.08_reds=0.38_ax=x_rot=270,0.38,14.08,D4,064,x,270
0,tSZ_sim=D2_snap=068_mass=14.21_reds=0.31_ax=z_rot=180,0.31,14.21,D2,068,z,180
0,tSZ_sim=D6_snap=084_mass=14.81_reds=0.08_ax=x_rot=90,0.08,14.81,D6,084,x,90
0,tSZ_sim=D29_snap=044_mass=14.22_reds=0.89_ax=z_rot=0,0.89,14.22,D29,044,z,0
0,tSZ_sim=D14_snap=068_mass=14.92_reds=0.31_ax=x_rot=270,0.31,14.92,D14,068,x,270
0,tSZ_sim=D16_snap=064_mass=14.86_reds=0.39_ax=x_rot=270,0.39,14.86,D16,064,x,270
0,tSZ_sim=D9_snap=056_mass=13.65_reds=0.55_ax=x_rot=270,0.55,13.65,D9,056,x,270
0,tSZ_sim=D19_snap=040_mass=14.54_reds=1.05_ax=y_rot=0,1.05,14.54,D19,040,y,0
0,tSZ_sim=D22_snap=068_mass=15.07_reds=0.31_ax=x_rot=90,0.31,15.07,D22,068,x,90
